region,district,year,crop,area_ha,yield_mt_ha,production_mt,production_corrected,crop_group,cluster,group_name
EASTERN,Upper Manya Krobo,2017,Cowpea,52.0,1.6,83.2,False,legume,1,Mixed transitional
ASHANTI,Bekwai Municipal (Amansie East),2017,Maize,2565.0,3.25,8336.25,False,cereal,0,Root & tuber belt
ASHANTI,Bosome Freho,2017,Maize,1886.0,1.47,2772.42,False,cereal,0,Root & tuber belt
ASHANTI,Amansie Central,2017,Maize,3842.0,1.63,6262.46,False,cereal,0,Root & tuber belt
ASHANTI,Amansie West,2017,Maize,2375.0,3.2,7600.0,False,cereal,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2017,Maize,17780.0,1.69,30048.2,False,cereal,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Maize,9244.0,1.58,14605.52,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Maize,5824.0,1.76,10250.24,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Maize,4521.0,2.38,10759.98,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Maize,1995.0,1.72,3431.4,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Maize,4582.0,1.62,7422.84,False,cereal,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Maize,2740.0,1.69,4630.6,False,cereal,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2017,Maize,8457.0,1.51,12770.07,False,cereal,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2017,Maize,7916.0,1.43,11319.88,False,cereal,0,Root & tuber belt
ASHANTI,Atwima Mponua,2017,Maize,2981.0,1.91,5693.71,False,cereal,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Maize,4586.0,1.85,8484.1,False,cereal,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2017,Maize,2951.0,1.48,4367.48,False,cereal,0,Root & tuber belt
ASHANTI,Bosumtwe,2017,Maize,1394.0,1.64,2286.16,False,cereal,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2017,Maize,1755.0,1.39,2439.45,False,cereal,0,Root & tuber belt
ASHANTI,Kwabre East,2017,Maize,684.0,1.56,1067.04,False,cereal,0,Root & tuber belt
ASHANTI,Offinso,2017,Maize,7124.0,1.71,12182.04,False,cereal,1,Mixed transitional
ASHANTI,Offinso North,2017,Maize,10618.0,1.61,17094.98,False,cereal,1,Mixed transitional
ASHANTI,Adansi North,2017,Maize,3115.0,1.45,4516.75,False,cereal,0,Root & tuber belt
ASHANTI,Obuasi (Adansi West),2017,Maize,683.0,1.57,1072.31,False,cereal,1,Mixed transitional
ASHANTI,Adansi  South (East),2017,Maize,2986.0,1.39,4150.54,False,cereal,0,Root & tuber belt
ASHANTI,Asante Akim North,2017,Maize,9913.0,1.68,16653.84,False,cereal,0,Root & tuber belt
ASHANTI,Asante Akim South,2017,Maize,4665.0,1.45,6764.25,False,cereal,0,Root & tuber belt
ASHANTI,K. M. A.,2017,Maize,228.0,1.79,408.12,False,cereal,0,Root & tuber belt
ASHANTI,Bekwai Municipal (Amansie East),2017,Rice,99.0,2.61,258.39,False,cereal,0,Root & tuber belt
ASHANTI,Bosome Freho,2017,Rice,409.0,2.78,1137.02,False,cereal,0,Root & tuber belt
ASHANTI,Amansie Central,2017,Rice,39.0,2.52,98.28,False,cereal,0,Root & tuber belt
ASHANTI,Amansie West,2017,Rice,58.0,2.13,123.54,False,cereal,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2017,Rice,3753.0,2.65,9945.45,False,cereal,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Rice,49.0,2.51,122.99,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Rice,79.0,2.69,212.51,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Rice,171.0,2.28,389.88,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Rice,106.0,2.62,277.72,False,cereal,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Rice,113.0,2.59,292.67,False,cereal,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Rice,200.0,2.84,568.0,False,cereal,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2017,Rice,498.0,3.34,1663.32,False,cereal,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2017,Rice,948.0,3.52,3336.96,False,cereal,0,Root & tuber belt
ASHANTI,Atwima Mponua,2017,Rice,1009.0,2.65,2673.85,False,cereal,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Rice,625.0,2.97,1856.25,False,cereal,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2017,Rice,697.0,3.32,2314.04,False,cereal,0,Root & tuber belt
ASHANTI,Bosumtwe,2017,Rice,201.0,2.47,496.47,False,cereal,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2017,Rice,291.0,2.46,715.86,False,cereal,0,Root & tuber belt
ASHANTI,Kwabre East,2017,Rice,121.0,2.37,286.77,False,cereal,0,Root & tuber belt
ASHANTI,Offinso,2017,Rice,204.0,2.68,546.72,False,cereal,1,Mixed transitional
ASHANTI,Offinso North,2017,Rice,321.0,2.74,879.54,False,cereal,1,Mixed transitional
ASHANTI,Adansi North,2017,Rice,418.0,2.48,1036.64,False,cereal,0,Root & tuber belt
ASHANTI,Obuasi (Adansi West),2017,Rice,58.0,2.47,143.26,False,cereal,1,Mixed transitional
ASHANTI,Adansi  South (East),2017,Rice,2289.0,2.39,5470.71,False,cereal,0,Root & tuber belt
ASHANTI,Asante Akim North,2017,Rice,528.0,3.07,1620.96,False,cereal,0,Root & tuber belt
ASHANTI,Asante Akim South,2017,Rice,476.0,2.27,1080.52,False,cereal,0,Root & tuber belt
ASHANTI,K. M. A.,2017,Rice,77.0,2.68,206.36,False,cereal,0,Root & tuber belt
ASHANTI,Bekwai Municipal (Amansie East),2017,Cassava,4158.0,29.31,121870.98,False,root,0,Root & tuber belt
ASHANTI,Bosome Freho,2017,Cassava,2294.0,22.32,51202.08,False,root,0,Root & tuber belt
ASHANTI,Amansie Central,2017,Cassava,6998.0,17.91,125334.18,False,root,0,Root & tuber belt
ASHANTI,Amansie West,2017,Cassava,3679.0,27.9,102644.1,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2017,Cassava,3407.0,19.01,64767.07,False,root,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Cassava,7354.0,24.36,179143.44,False,root,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Cassava,5370.0,26.87,144291.9,False,root,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Cassava,3651.0,42.45,154984.95,False,root,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Cassava,1605.0,23.93,38407.65,False,root,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Cassava,4352.0,21.01,91435.52,False,root,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Cassava,3962.0,22.65,89739.3,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2017,Cassava,7409.0,18.95,140400.55,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2017,Cassava,11997.0,21.28,255296.16,False,root,0,Root & tuber belt
ASHANTI,Atwima Mponua,2017,Cassava,5228.0,21.92,114597.76,False,root,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Cassava,6417.0,23.45,150478.65,False,root,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2017,Cassava,6400.0,19.65,125760.0,False,root,0,Root & tuber belt
ASHANTI,Bosumtwe,2017,Cassava,2352.0,20.59,48427.68,False,root,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2017,Cassava,3289.0,20.58,67687.62,False,root,0,Root & tuber belt
ASHANTI,Kwabre East,2017,Cassava,4608.0,19.85,91468.8,False,root,0,Root & tuber belt
ASHANTI,Offinso,2017,Cassava,4478.0,23.3,104337.4,False,root,1,Mixed transitional
ASHANTI,Offinso North,2017,Cassava,7094.0,17.66,125280.04,False,root,1,Mixed transitional
ASHANTI,Adansi North,2017,Cassava,7259.0,20.77,150769.43,False,root,0,Root & tuber belt
ASHANTI,Obuasi (Adansi West),2017,Cassava,345.0,22.88,7893.6,False,root,1,Mixed transitional
ASHANTI,Adansi  South (East),2017,Cassava,6962.0,21.79,151701.98,False,root,0,Root & tuber belt
ASHANTI,Asante Akim North,2017,Cassava,4967.0,22.71,112800.57,False,root,0,Root & tuber belt
ASHANTI,Asante Akim South,2017,Cassava,7130.0,22.62,161280.6,False,root,0,Root & tuber belt
ASHANTI,K. M. A.,2017,Cassava,407.0,17.15,6980.05,False,root,0,Root & tuber belt
ASHANTI,Bekwai Municipal (Amansie East),2017,Yam,521.0,11.75,6121.75,False,root,0,Root & tuber belt
ASHANTI,Bosome Freho,2017,Yam,197.0,15.06,2966.82,False,root,0,Root & tuber belt
ASHANTI,Amansie Central,2017,Yam,832.0,12.65,10524.8,False,root,0,Root & tuber belt
ASHANTI,Amansie West,2017,Yam,542.0,12.84,6959.28,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2017,Yam,10548.0,18.36,193661.28,False,root,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Yam,5478.0,18.2,99699.6,False,root,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Yam,2488.0,17.82,44336.16,False,root,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Yam,2302.0,16.58,38167.16,False,root,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Yam,772.0,15.99,12344.28,False,root,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Yam,1282.0,16.64,21332.48,False,root,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Yam,880.0,15.74,13851.2,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2017,Yam,768.0,11.62,8924.16,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2017,Yam,457.0,14.97,6841.29,False,root,0,Root & tuber belt
ASHANTI,Atwima Mponua,2017,Yam,469.0,17.23,8080.87,False,root,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Yam,1282.0,13.85,17755.7,False,root,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2017,Yam,385.0,14.87,5724.95,False,root,0,Root & tuber belt
ASHANTI,Bosumtwe,2017,Yam,341.0,15.78,5380.98,False,root,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2017,Yam,365.0,15.04,5489.6,False,root,0,Root & tuber belt
ASHANTI,Kwabre East,2017,Yam,208.0,11.73,2439.84,False,root,0,Root & tuber belt
ASHANTI,Offinso,2017,Yam,281.0,16.75,4706.75,False,root,1,Mixed transitional
ASHANTI,Offinso North,2017,Yam,878.0,16.93,14864.54,False,root,1,Mixed transitional
ASHANTI,Adansi North,2017,Yam,632.0,12.88,8140.16,False,root,0,Root & tuber belt
ASHANTI,Obuasi (Adansi West),2017,Yam,432.0,13.52,5840.64,False,root,1,Mixed transitional
ASHANTI,Adansi  South (East),2017,Yam,766.0,14.08,10785.28,False,root,0,Root & tuber belt
ASHANTI,Asante Akim North,2017,Yam,879.0,14.84,13044.36,False,root,0,Root & tuber belt
ASHANTI,Asante Akim South,2017,Yam,268.0,12.71,3406.28,False,root,0,Root & tuber belt
ASHANTI,K. M. A.,2017,Yam,7.0,13.56,94.92,False,root,0,Root & tuber belt
ASHANTI,Bekwai Municipal (Amansie East),2017,Cocoyam,1270.0,7.49,9512.3,False,root,0,Root & tuber belt
ASHANTI,Bosome Freho,2017,Cocoyam,1541.0,5.84,8999.44,False,root,0,Root & tuber belt
ASHANTI,Amansie Central,2017,Cocoyam,1348.0,6.84,9220.32,False,root,0,Root & tuber belt
ASHANTI,Amansie West,2017,Cocoyam,1300.0,7.12,9256.0,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2017,Cocoyam,31.0,4.73,146.63,False,root,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Cocoyam,811.0,5.87,4760.57,False,root,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Cocoyam,1348.0,6.45,8694.6,False,root,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Cocoyam,559.0,6.52,3644.68,False,root,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Cocoyam,1402.0,5.91,8285.82,False,root,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Cocoyam,2285.0,6.23,14235.55,False,root,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Cocoyam,2487.0,6.42,15966.54,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2017,Cocoyam,6662.0,5.68,37840.16,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2017,Cocoyam,9607.0,6.53,62733.71,False,root,0,Root & tuber belt
ASHANTI,Atwima Mponua,2017,Cocoyam,6609.0,5.47,36151.23,False,root,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Cocoyam,5312.0,4.81,25550.72,False,root,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2017,Cocoyam,2598.0,4.84,12574.32,False,root,0,Root & tuber belt
ASHANTI,Bosumtwe,2017,Cocoyam,441.0,5.74,2531.34,False,root,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2017,Cocoyam,552.0,6.51,3593.52,False,root,0,Root & tuber belt
ASHANTI,Kwabre East,2017,Cocoyam,1795.0,6.83,12259.85,False,root,0,Root & tuber belt
ASHANTI,Offinso,2017,Cocoyam,879.0,7.01,6161.79,False,root,1,Mixed transitional
ASHANTI,Offinso North,2017,Cocoyam,940.0,4.62,4342.8,False,root,1,Mixed transitional
ASHANTI,Adansi North,2017,Cocoyam,1104.0,5.52,6094.08,False,root,0,Root & tuber belt
ASHANTI,Obuasi (Adansi West),2017,Cocoyam,437.0,4.82,2106.34,False,root,1,Mixed transitional
ASHANTI,Adansi  South (East),2017,Cocoyam,2382.0,6.62,15768.84,False,root,0,Root & tuber belt
ASHANTI,Asante Akim North,2017,Cocoyam,1254.0,6.84,8577.36,False,root,0,Root & tuber belt
ASHANTI,Asante Akim South,2017,Cocoyam,8043.0,5.64,45362.52,False,root,0,Root & tuber belt
ASHANTI,K. M. A.,2017,Cocoyam,8.0,4.25,34.0,False,root,0,Root & tuber belt
ASHANTI,Bekwai Municipal (Amansie East),2017,Plantain,3418.0,13.37,45698.66,False,root,0,Root & tuber belt
ASHANTI,Bosome Freho,2017,Plantain,4358.0,13.45,58615.1,False,root,0,Root & tuber belt
ASHANTI,Amansie Central,2017,Plantain,5012.0,12.01,60194.12,False,root,0,Root & tuber belt
ASHANTI,Amansie West,2017,Plantain,3595.0,12.05,43319.75,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2017,Plantain,925.0,11.15,10313.75,False,root,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Plantain,1624.0,12.18,19780.32,False,root,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Plantain,2542.0,14.63,37189.46,False,root,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Plantain,1385.0,13.52,18725.2,False,root,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Plantain,1507.0,13.21,19907.47,False,root,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Plantain,2525.0,12.31,31082.75,False,root,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Plantain,2279.0,12.87,29330.73,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2017,Plantain,7292.0,13.85,100994.2,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2017,Plantain,8125.0,12.85,104406.25,False,root,0,Root & tuber belt
ASHANTI,Atwima Mponua,2017,Plantain,8748.0,11.82,103401.36,False,root,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Plantain,4661.0,12.39,57749.79,False,root,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2017,Plantain,3498.0,12.74,44564.52,False,root,0,Root & tuber belt
ASHANTI,Bosumtwe,2017,Plantain,1774.0,13.98,24800.52,False,root,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2017,Plantain,1295.0,12.74,16498.3,False,root,0,Root & tuber belt
ASHANTI,Kwabre East,2017,Plantain,1728.0,12.07,20856.96,False,root,0,Root & tuber belt
ASHANTI,Offinso,2017,Plantain,2278.0,13.95,31778.1,False,root,1,Mixed transitional
ASHANTI,Offinso North,2017,Plantain,4296.0,14.45,62077.2,False,root,1,Mixed transitional
ASHANTI,Adansi North,2017,Plantain,4585.0,13.52,61989.2,False,root,0,Root & tuber belt
ASHANTI,Obuasi (Adansi West),2017,Plantain,943.0,11.98,11297.14,False,root,1,Mixed transitional
ASHANTI,Adansi  South (East),2017,Plantain,3007.0,11.52,34640.64,False,root,0,Root & tuber belt
ASHANTI,Asante Akim North,2017,Plantain,11054.0,13.95,154203.3,False,root,0,Root & tuber belt
ASHANTI,Asante Akim South,2017,Plantain,7277.0,14.69,106899.13,False,root,0,Root & tuber belt
ASHANTI,K. M. A.,2017,Plantain,909.0,11.78,10708.02,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2017,Groundnut,3795.0,1.68,6375.6,False,legume,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Groundnut,323.0,1.62,523.26,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Groundnut,187.0,1.35,252.45,False,legume,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Groundnut,68.0,1.42,96.56,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Groundnut,66.0,1.48,97.68,False,legume,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Groundnut,43.0,1.62,69.66,False,legume,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Groundnut,27.0,1.74,46.98,False,legume,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Groundnut,21.0,1.14,23.94,False,legume,0,Root & tuber belt
ASHANTI,Offinso,2017,Groundnut,177.0,1.19,210.63,False,legume,1,Mixed transitional
ASHANTI,Offinso North,2017,Groundnut,502.0,1.27,637.54,False,legume,1,Mixed transitional
ASHANTI,Ejura Sekyedumase,2017,Cowpea,5683.0,0.61,3466.63,False,legume,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2017,Cowpea,530.0,1.07,567.1,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Central,2017,Cowpea,384.0,1.04,399.36,False,legume,0,Root & tuber belt
ASHANTI,Sekyere East,2017,Cowpea,18.0,1.08,19.44,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2017,Cowpea,72.0,1.11,79.92,False,legume,0,Root & tuber belt
ASHANTI,Sekyere South,2017,Cowpea,41.0,,,False,legume,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2017,Cowpea,33.0,,,False,legume,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2017,Cowpea,96.0,1.08,103.68,False,legume,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2017,Cowpea,25.0,1.31,32.75,False,legume,0,Root & tuber belt
ASHANTI,Bosumtwe,2017,Cowpea,63.0,0.32,20.16,False,legume,0,Root & tuber belt
ASHANTI,Offinso,2017,Cowpea,184.0,0.81,149.04,False,legume,1,Mixed transitional
ASHANTI,Offinso North,2017,Cowpea,261.0,1.18,307.98,False,legume,1,Mixed transitional
ASHANTI,Asante Akim North,2017,Cowpea,59.0,1.31,77.29,False,legume,0,Root & tuber belt
BRONG AHAFO,Sunyani Municipal,2017,Maize,14931.0,1.72,25681.32,False,cereal,1,Mixed transitional
BRONG AHAFO,Sunyani West,2017,Maize,20921.0,1.74,36402.54,False,cereal,1,Mixed transitional
BRONG AHAFO,Asutifi North,2017,Maize,2310.0,1.8,4158.0,False,cereal,0,Root & tuber belt
BRONG AHAFO,Asutifi South,2017,Maize,2512.0,1.9,4772.8,False,cereal,0,Root & tuber belt
BRONG AHAFO,Wenchi Municipal,2017,Maize,11102.0,2.13,23647.26,False,cereal,0,Root & tuber belt
BRONG AHAFO,Dormaa Municipal,2017,Maize,9774.0,1.9,18570.6,False,cereal,1,Mixed transitional
BRONG AHAFO,Dormaa West,2017,Maize,8611.0,2.05,17652.55,False,cereal,1,Mixed transitional
BRONG AHAFO,Dormaa East,2017,Maize,8632.0,2.13,18386.16,False,cereal,1,Mixed transitional
BRONG AHAFO,Berekum,2017,Maize,12911.0,1.83,23627.13,False,cereal,1,Mixed transitional
BRONG AHAFO,Tano North,2017,Maize,6353.0,1.86,11816.58,False,cereal,1,Mixed transitional
BRONG AHAFO,Tano South,2017,Maize,5401.0,1.9,10261.9,False,cereal,0,Root & tuber belt
BRONG AHAFO,Sene West,2017,Maize,4001.0,1.78,7121.78,False,cereal,0,Root & tuber belt
BRONG AHAFO,Sene East,2017,Maize,5784.0,1.79,10353.36,False,cereal,0,Root & tuber belt
BRONG AHAFO,Nkoranza South,2017,Maize,15742.0,1.85,29122.7,False,cereal,3,Northern cereal-legume
BRONG AHAFO,Nkoranza North,2017,Maize,20450.0,1.82,37219.0,False,cereal,1,Mixed transitional
BRONG AHAFO,Techiman Municipal,2017,Maize,5341.0,2.33,12444.53,False,cereal,0,Root & tuber belt
BRONG AHAFO,Techiman North,2017,Maize,6546.0,2.46,16103.16,False,cereal,0,Root & tuber belt
BRONG AHAFO,Asunafo North,2017,Maize,6243.0,2.22,13859.46,False,cereal,0,Root & tuber belt
BRONG AHAFO,Asunafo South,2017,Maize,4588.0,2.13,9772.44,False,cereal,0,Root & tuber belt
BRONG AHAFO,Jaman North,2017,Maize,3587.0,1.91,6851.17,False,cereal,0,Root & tuber belt
BRONG AHAFO,Jaman South,2017,Maize,6588.0,1.9,12517.2,False,cereal,0,Root & tuber belt
BRONG AHAFO,Kintampo North,2017,Maize,25350.0,2.15,54502.5,False,cereal,3,Northern cereal-legume
BRONG AHAFO,Kintampo South,2017,Maize,9325.0,2.18,20328.5,False,cereal,0,Root & tuber belt
BRONG AHAFO,Atebubu -Amantin,2017,Maize,2815.0,2.03,5714.45,False,cereal,0,Root & tuber belt
BRONG AHAFO,Pru,2017,Maize,2715.0,2.1,5701.5,False,cereal,0,Root & tuber belt
BRONG AHAFO,Tain,2017,Maize,1161.0,2.3,2670.3,False,cereal,0,Root & tuber belt
BRONG AHAFO,Banda,2017,Maize,742.0,1.8,1335.6,False,cereal,0,Root & tuber belt
BRONG AHAFO,Asutifi North,2017,Rice,201.0,1.6,321.6,False,cereal,0,Root & tuber belt
BRONG AHAFO,Asutifi South,2017,Rice,223.0,1.7,379.1,False,cereal,0,Root & tuber belt
BRONG AHAFO,Dormaa Municipal,2017,Rice,502.0,1.32,662.64,False,cereal,1,Mixed transitional
BRONG AHAFO,Dormaa West,2017,Rice,632.0,1.6,1011.2,False,cereal,1,Mixed transitional
BRONG AHAFO,Tano North,2017,Rice,155.0,1.72,266.6,False,cereal,1,Mixed transitional
BRONG AHAFO,Tano South,2017,Rice,120.0,1.58,189.6,False,cereal,0,Root & tuber belt
BRONG AHAFO,Sene West,2017,Rice,805.0,1.82,1465.1,False,cereal,0,Root & tuber belt
BRONG AHAFO,Sene East,2017,Rice,1290.0,1.82,2347.8,False,cereal,0,Root & tuber belt
BRONG AHAFO,Asunafo North,2017,Rice,130.0,1.53,198.9,False,cereal,0,Root & tuber belt
BRONG AHAFO,Asunafo South,2017,Rice,110.0,1.45,159.5,False,cereal,0,Root & tuber belt
BRONG AHAFO,Kintampo North,2017,Rice,80.0,1.66,132.8,False,cereal,3,Northern cereal-legume
BRONG AHAFO,Atebubu -Amantin,2017,Rice,270.0,1.45,391.5,False,cereal,0,Root & tuber belt
BRONG AHAFO,Pru,2017,Rice,160.0,1.55,248.0,False,cereal,0,Root & tuber belt
BRONG AHAFO,Wenchi Municipal,2017,Sorghum,83.0,1.12,92.96,False,cereal,0,Root & tuber belt
BRONG AHAFO,Nkoranza South,2017,Sorghum,34.0,1.1,37.4,False,cereal,3,Northern cereal-legume
BRONG AHAFO,Nkoranza North,2017,Sorghum,38.0,1.21,45.98,False,cereal,1,Mixed transitional
BRONG AHAFO,Kintampo North,2017,Sorghum,136.0,1.09,148.24,False,cereal,3,Northern cereal-legume
BRONG AHAFO,Atebubu -Amantin,2017,Sorghum,105.0,1.92,201.6,False,cereal,0,Root & tuber belt
BRONG AHAFO,Tain,2017,Sorghum,142.0,1.21,171.82,False,cereal,0,Root & tuber belt
BRONG AHAFO,Sunyani Municipal,2017,Cassava,4835.0,17.2,83162.0,False,root,1,Mixed transitional
BRONG AHAFO,Sunyani West,2017,Cassava,6692.0,18.35,122798.2,False,root,1,Mixed transitional
BRONG AHAFO,Asutifi North,2017,Cassava,7532.0,20.0,150640.0,False,root,0,Root & tuber belt
BRONG AHAFO,Asutifi South,2017,Cassava,6542.0,21.14,138297.88,False,root,0,Root & tuber belt
BRONG AHAFO,Wenchi Municipal,2017,Cassava,9833.0,22.21,218390.93,False,root,0,Root & tuber belt
BRONG AHAFO,Dormaa Municipal,2017,Cassava,4781.0,20.01,95667.81,False,root,1,Mixed transitional
BRONG AHAFO,Dormaa West,2017,Cassava,5512.0,20.11,110846.32,False,root,1,Mixed transitional
BRONG AHAFO,Dormaa East,2017,Cassava,6782.0,21.52,145948.64,False,root,1,Mixed transitional
BRONG AHAFO,Berekum,2017,Cassava,8162.0,23.5,191807.0,False,root,1,Mixed transitional
BRONG AHAFO,Tano North,2017,Cassava,3655.0,20.54,75073.7,False,root,1,Mixed transitional
BRONG AHAFO,Tano South,2017,Cassava,9531.0,23.1,220166.1,False,root,0,Root & tuber belt
BRONG AHAFO,Sene West,2017,Cassava,9234.0,21.85,201762.9,False,root,0,Root & tuber belt
BRONG AHAFO,Sene East,2017,Cassava,9321.0,21.66,201892.86,False,root,0,Root & tuber belt
BRONG AHAFO,Nkoranza South,2017,Cassava,3610.0,22.34,80647.4,False,root,3,Northern cereal-legume
BRONG AHAFO,Nkoranza North,2017,Cassava,3920.0,23.31,91375.2,False,root,1,Mixed transitional
BRONG AHAFO,Techiman Municipal,2017,Cassava,3022.0,25.7,77665.4,False,root,0,Root & tuber belt
BRONG AHAFO,Techiman North,2017,Cassava,3345.0,24.5,81952.5,False,root,0,Root & tuber belt
BRONG AHAFO,Asunafo North,2017,Cassava,4582.0,22.5,103095.0,False,root,0,Root & tuber belt
BRONG AHAFO,Asunafo South,2017,Cassava,11355.0,24.7,280468.5,False,root,0,Root & tuber belt
BRONG AHAFO,Jaman North,2017,Cassava,1935.0,23.5,45472.5,False,root,0,Root & tuber belt
BRONG AHAFO,Jaman South,2017,Cassava,4766.0,21.88,104280.08,False,root,0,Root & tuber belt
BRONG AHAFO,Kintampo North,2017,Cassava,4635.0,21.3,98725.5,False,root,3,Northern cereal-legume
BRONG AHAFO,Kintampo South,2017,Cassava,4491.0,23.8,106885.8,False,root,0,Root & tuber belt
BRONG AHAFO,Atebubu -Amantin,2017,Cassava,19831.0,23.4,464045.4,False,root,0,Root & tuber belt
BRONG AHAFO,Pru,2017,Cassava,9466.0,20.01,189414.66,False,root,0,Root & tuber belt
BRONG AHAFO,Tain,2017,Cassava,6661.0,17.8,118565.8,False,root,0,Root & tuber belt
BRONG AHAFO,Banda,2017,Cassava,5332.0,17.8,94909.6,False,root,0,Root & tuber belt
BRONG AHAFO,Sunyani Municipal,2017,Yam,438.0,18.25,7993.5,False,root,1,Mixed transitional
BRONG AHAFO,Sunyani West,2017,Yam,250.0,18.54,4635.0,False,root,1,Mixed transitional
